id,title,vote_average,vote_count,release_date,revenue,runtime,budget,popularity,genres
27205,Inception,8.364,34495,15/07/2010,825532764,148,160000000,83.952,"Action, Science Fiction, Adventure"
157336,Interstellar,8.417,32571,05/11/2014,701729206,169,165000000,140.241,"Adventure, Drama, Science Fiction"
155,The Dark Knight,8.512,30619,16/07/2008,1004558444,152,185000000,130.643,"Drama, Action, Crime, Thriller"
19995,Avatar,7.573,29815,15/12/2009,2923706026,162,237000000,79.932,"Action, Adventure, Fantasy, Science Fiction"
24428,The Avengers,7.71,29166,25/04/2012,1518815515,143,220000000,98.082,"Science Fiction, Action, Adventure"
293660,Deadpool,7.606,28894,09/02/2016,783100000,108,58000000,72.735,"Action, Adventure, Comedy"
299536,Avengers: Infinity War,8.255,27713,25/04/2018,2052415039,149,300000000,154.34,"Adventure, Action, Science Fiction"
550,Fight Club,8.438,27238,15/10/1999,100853753,139,63000000,69.498,Drama
118340,Guardians of the Galaxy,7.906,26638,30/07/2014,772776600,121,170000000,33.255,"Action, Science Fiction, Adventure"
680,Pulp Fiction,8.488,25893,10/09/1994,213900000,154,8500000,74.862,"Thriller, Crime"
13,Forrest Gump,8.477,25409,23/06/1994,677387716,142,55000000,92.693,"Comedy, Drama, Romance"
671,Harry Potter and the Philosopher's Stone,7.916,25379,16/11/2001,976475550,152,125000000,185.482,"Adventure, Fantasy"
1726,Iron Man,7.64,24874,30/04/2008,585174222,126,140000000,72.897,"Action, Science Fiction, Adventure"
68718,Django Unchained,8.171,24672,25/12/2012,425368238,165,100000000,54.224,"Drama, Western"
278,The Shawshank Redemption,8.702,24649,23/09/1994,28341469,142,25000000,122.61,"Drama, Crime"
299534,Avengers: Endgame,8.263,23857,24/04/2019,2800000000,181,356000000,91.756,"Adventure, Science Fiction, Action"
603,The Matrix,8.206,23815,30/03/1999,463517383,136,63000000,78.564,"Action, Science Fiction"
597,Titanic,7.9,23637,18/11/1997,2264162353,194,200000000,102.348,"Drama, Romance"
475557,Joker,8.168,23425,01/10/2019,1074458282,122,55000000,54.522,"Crime, Thriller, Drama"
120,The Lord of the Rings: The Fellowship of the Ring,8.402,23323,18/12/2001,871368364,179,93000000,87.037,"Adventure, Fantasy, Action"
122,The Lord of the Rings: The Return of the King,8.474,22334,01/12/2003,1118888979,201,94000000,99.276,"Adventure, Fantasy, Action"
11324,Shutter Island,8.2,22318,14/02/2010,294800000,138,80000000,56.595,"Drama, Thriller, Mystery"
106646,The Wolf of Wall Street,8.035,22222,25/12/2013,392000000,180,100000000,97.444,"Crime, Drama, Comedy"
99861,Avengers: Age of Ultron,7.276,21754,22/04/2015,1405403694,141,365000000,96.565,"Action, Adventure, Science Fiction"
271110,Captain America: Civil War,7.4,21541,27/04/2016,1155046416,147,250000000,70.741,"Adventure, Action, Science Fiction"
49026,The Dark Knight Rises,7.777,21335,17/07/2012,1081041287,165,250000000,76.914,"Action, Crime, Drama, Thriller"
68721,Iron Man 3,6.928,21064,18/04/2013,1215577205,130,200000000,61.06,"Action, Adventure, Science Fiction"
284054,Black Panther,7.39,21053,13/02/2018,1349926083,135,200000000,43.665,"Action, Adventure, Science Fiction"
284052,Doctor Strange,7.427,20935,25/10/2016,676343174,115,180000000,70.535,"Action, Adventure, Fantasy"
76341,Mad Max: Fury Road,7.582,20911,13/05/2015,378858340,121,150000000,78.319,"Action, Adventure, Science Fiction"
16869,Inglourious Basterds,8.215,20746,19/08/2009,321457747,153,70000000,59.162,"Drama, Thriller, War"
70160,The Hunger Games,7.193,20636,12/03/2012,694394724,142,75000000,29.577,"Science Fiction, Adventure, Fantasy"
315635,Spider-Man: Homecoming,7.345,20507,05/07/2017,880166924,133,175000000,65.88,"Action, Adventure, Science Fiction, Drama"
672,Harry Potter and the Chamber of Secrets,7.721,20390,13/11/2002,876688482,161,100000000,121.699,"Adventure, Fantasy"
283995,Guardians of the Galaxy Vol. 2,7.624,20353,19/04/2017,863756051,137,200000000,67.553,"Science Fiction, Adventure, Action"
121,The Lord of the Rings: The Two Towers,8.385,20274,18/12/2002,926287400,179,79000000,78.73,"Adventure, Fantasy, Action"
1771,Captain America: The First Avenger,6.995,20269,22/07/2011,370569774,124,140000000,43.665,"Action, Adventure, Science Fiction"
297761,Suicide Squad,5.909,20097,03/08/2016,746846894,123,175000000,35.356,"Action, Adventure, Fantasy"
673,Harry Potter and the Prisoner of Azkaban,8.02,20038,31/05/2004,789804554,141,130000000,124.386,"Adventure, Fantasy"
10195,Thor,6.768,20023,21/04/2011,449326618,115,150000000,51.277,"Adventure, Fantasy, Action"
10138,Iron Man 2,6.835,19756,28/04/2010,623933331,124,200000000,84.445,"Adventure, Action, Science Fiction"
272,Batman Begins,7.701,19561,10/06/2005,374218673,140,150000000,66.286,"Action, Crime, Drama"
284053,Thor: Ragnarok,7.595,19539,02/10/2017,855301806,131,180000000,45.2,"Action, Adventure, Science Fiction"
150540,Inside Out,7.922,19463,09/06/2015,857611174,95,175000000,107.292,"Animation, Family, Adventure, Drama, Comedy"
135397,Jurassic World,6.682,19414,06/06/2015,1671537444,124,150000000,54.089,"Action, Adventure, Science Fiction, Thriller"
807,Se7en,8.368,19403,22/09/1995,327311859,127,33000000,53.521,"Crime, Mystery, Thriller"
674,Harry Potter and the Goblet of Fire,7.816,19287,16/11/2005,895921036,157,150000000,134.276,"Adventure, Fantasy"
22,Pirates of the Caribbean: The Curse of the Black Pearl,7.794,19233,09/07/2003,655011224,143,140000000,80.509,"Adventure, Fantasy, Action"
12445,Harry Potter and the Deathly Hallows: Part 2,8.105,19183,12/07/2011,1341511219,130,125000000,110.974,"Fantasy, Adventure"
11,Star Wars,8.204,19155,25/05/1977,775398007,121,11000000,88.559,"Adventure, Action, Science Fiction"
297762,Wonder Woman,7.236,18954,30/05/2017,822854286,141,149000000,54.628,"Action, Adventure, Fantasy"
14160,Up,7.949,18857,28/05/2009,735099082,96,175000000,90.968,"Animation, Comedy, Family, Adventure"
102899,Ant-Man,7.082,18730,14/07/2015,519311965,117,130000000,37.692,"Science Fiction, Action, Adventure"
238,The Godfather,8.707,18677,14/03/1972,245066411,175,6000000,158.448,"Drama, Crime"
286217,The Martian,7.678,18525,30/09/2015,630600000,141,108000000,76,"Drama, Adventure, Science Fiction"
105,Back to the Future,8.314,18442,03/07/1985,381109762,116,19000000,62.543,"Adventure, Comedy, Science Fiction"
140607,Star Wars: The Force Awakens,7.293,18352,15/12/2015,2068223624,136,245000000,66.772,"Adventure, Action, Science Fiction"
634649,Spider-Man: No Way Home,7.99,18299,15/12/2021,1921847111,148,200000000,186.065,"Action, Adventure, Science Fiction"
675,Harry Potter and the Order of the Phoenix,7.686,18177,08/07/2007,938212738,138,150000000,117.168,"Adventure, Fantasy"
767,Harry Potter and the Half-Blood Prince,7.697,18127,15/07/2009,933959197,153,250000000,121.735,"Adventure, Fantasy"
263115,Logan,7.8,18116,28/02/2017,619021436,137,97000000,54.194,"Action, Drama, Science Fiction"
12,Finding Nemo,7.824,18061,30/05/2003,940335536,100,94000000,55.456,"Animation, Family"
346364,It,7.242,18018,06/09/2017,701800000,135,40000000,74.73,"Horror, Fantasy"
245891,John Wick,7.421,17923,22/10/2014,88761661,101,20000000,55.739,"Action, Thriller"
259316,Fantastic Beasts and Where to Find Them,7.334,17892,16/11/2016,809342332,132,180000000,46.103,"Fantasy, Adventure, Family"
12444,Harry Potter and the Deathly Hallows: Part 1,7.763,17782,17/11/2010,954305868,146,250000000,111.984,"Adventure, Fantasy"
354912,Coco,8.222,17742,27/10/2017,800526015,105,175000000,166.578,"Family, Animation, Fantasy, Music, Comedy, Adventure"
100402,Captain America: The Winter Soldier,7.671,17692,20/03/2014,714766572,136,170000000,31.482,"Action, Adventure, Science Fiction"
557,Spider-Man,7.279,17653,01/05/2002,821708551,121,139000000,63.478,"Fantasy, Action"
10681,WALL·E,8.078,17446,22/06/2008,521311860,98,180000000,58.517,"Animation, Family, Science Fiction"
210577,Gone Girl,7.892,17381,01/10/2014,369330363,149,61000000,46.611,"Mystery, Thriller, Drama"
49051,The Hobbit: An Unexpected Journey,7.339,17356,12/12/2012,1021103568,169,250000000,83.524,"Adventure, Fantasy, Action"
585,"Monsters, Inc.",7.835,17189,01/11/2001,579707738,92,115000000,86.936,"Animation, Comedy, Family"
862,Toy Story,7.971,17152,30/10/1995,394400000,81,30000000,78.404,"Animation, Adventure, Family, Comedy"
281957,The Revenant,7.5,17114,25/12/2015,532950503,157,135000000,36.747,"Western, Drama, Adventure"
209112,Batman v Superman: Dawn of Justice,5.952,17081,23/03/2016,873637528,152,250000000,78.589,"Action, Adventure, Fantasy"
8587,The Lion King,8.256,16991,24/06/1994,763455561,89,45000000,87.384,"Family, Animation, Drama"
98,Gladiator,8.209,16962,04/05/2000,465361176,155,103000000,53.587,"Action, Drama, Adventure"
37165,The Truman Show,8.133,16827,04/06/1998,264118201,103,60000000,42.954,"Comedy, Drama"
9806,The Incredibles,7.704,16584,27/10/2004,631442092,115,92000000,62.609,"Action, Adventure, Animation, Family"
329865,Arrival,7.6,16564,10/11/2016,203388186,116,47000000,47.983,"Drama, Science Fiction, Mystery"
496243,Parasite,8.515,16430,30/05/2019,257591776,133,11363000,64.627,"Comedy, Thriller, Drama"
76338,Thor: The Dark World,6.538,16359,30/10/2013,644783140,112,170000000,59.968,"Action, Adventure, Fantasy"
1930,The Amazing Spider-Man,6.691,16352,23/06/2012,757930663,136,215000000,78.989,"Action, Adventure, Fantasy"
381288,Split,7.337,16345,19/01/2017,278454358,117,9000000,44.51,"Horror, Thriller"
383498,Deadpool 2,7.492,16324,10/05/2018,785896609,120,110000000,66.096,"Action, Comedy, Adventure"
694,The Shining,8.218,16205,23/05/1980,44781695,144,19000000,45.252,"Horror, Thriller"
24,Kill Bill: Vol. 1,7.97,16188,10/10/2003,180906076,111,30000000,36.315,"Action, Crime"
101299,The Hunger Games: Catching Fire,7.4,16182,15/11/2013,865011746,146,130000000,49.864,"Adventure, Action, Science Fiction"
77338,The Intouchables,8.277,16083,02/11/2011,426588510,113,13000000,41.656,"Drama, Comedy"
419430,Get Out,7.62,16081,24/02/2017,255407969,104,4500000,36.442,"Mystery, Thriller, Horror"
205596,The Imitation Game,8.007,15973,14/11/2014,233555708,113,14000000,47.491,"History, Drama, Thriller, War"
424694,Bohemian Rhapsody,7.997,15965,24/10/2018,903992901,135,52000000,37.55,"Music, Drama, History"
497,The Green Mile,8.507,15937,10/12/1999,286801374,189,60000000,83.739,"Fantasy, Drama, Crime"
198663,The Maze Runner,7.173,15901,10/09/2014,348319861,113,34000000,83.206,"Action, Mystery, Science Fiction, Thriller"
18785,The Hangover,7.312,15812,02/06/2009,469310836,100,35000000,72.655,Comedy
1891,The Empire Strikes Back,8.4,15773,20/05/1980,538400000,124,18000000,35.265,"Adventure, Action, Science Fiction"
808,Shrek,7.73,15765,18/05/2001,487853320,90,60000000,94.456,"Animation, Comedy, Fantasy, Adventure, Family"
2062,Ratatouille,7.809,15728,28/06/2007,623726000,111,150000000,82.488,"Animation, Comedy, Family, Fantasy"
207703,Kingsman: The Secret Service,7.636,15664,13/12/2014,414351546,129,81000000,56.288,"Crime, Comedy, Action, Adventure"
313369,La La Land,7.897,15625,29/11/2016,447407695,129,30000000,32.009,"Comedy, Drama, Romance, Music"
109445,Frozen,7.2,15520,20/11/2013,1274219009,102,150000000,85.794,"Animation, Family, Adventure, Fantasy"
374720,Dunkirk,7.456,15464,19/07/2017,527000000,107,150000000,34.529,"War, Action, Drama"
269149,Zootopia,7.748,15230,11/02/2016,1023784195,109,150000000,98.11,"Animation, Adventure, Family, Comedy"
240832,Lucy,6.44,15181,25/07/2014,458863600,89,40000000,33.913,"Action, Science Fiction"
329,Jurassic Park,7.941,15141,11/06/1993,920100000,127,63000000,24.213,"Adventure, Science Fiction"
274,The Silence of the Lambs,8.3,15003,14/02/1991,272742922,119,19000000,9.119,"Crime, Drama, Thriller"
129,Spirited Away,8.539,14913,20/07/2001,274925095,125,19000000,68.024,"Animation, Family, Fantasy"
321612,Beauty and the Beast,6.967,14871,16/03/2017,1266115964,129,160000000,56.226,"Family, Fantasy, Romance"
58,Pirates of the Caribbean: Dead Man's Chest,7.346,14868,06/07/2006,1065659812,151,200000000,69.403,"Adventure, Fantasy, Action"
177572,Big Hero 6,7.738,14732,24/10/2014,657827828,102,165000000,98.41,"Adventure, Family, Animation, Action, Comedy"
75656,Now You See Me,7.345,14726,29/05/2013,351723989,116,75000000,45.241,"Thriller, Crime"
131631,The Hunger Games: Mockingjay - Part 1,6.796,14725,19/11/2014,755356711,123,125000000,85.889,"Science Fiction, Adventure, Thriller"
335983,Venom,6.826,14724,28/09/2018,856085151,112,116000000,48.649,"Science Fiction, Action"
1124,The Prestige,8.203,14696,19/10/2006,109676311,130,40000000,48.832,"Drama, Mystery, Science Fiction"
6479,I Am Legend,7.201,14675,12/12/2007,585410052,101,150000000,59.815,"Drama, Science Fiction, Thriller"
857,Saving Private Ryan,8.209,14658,24/07/1998,481840909,169,70000000,59.745,"Drama, History, War"
299537,Captain Marvel,6.843,14657,06/03/2019,1131416446,124,152000000,50.399,"Action, Adventure, Science Fiction"
339403,Baby Driver,7.5,14634,28/06/2017,226945087,113,34000000,44.974,"Action, Crime"
424,Schindler's List,8.573,14594,15/12/1993,321365567,195,22000000,65.084,"Drama, History, War"
1892,Return of the Jedi,7.892,14591,25/05/1983,572700000,132,32350000,40.104,"Adventure, Action, Science Fiction"
429617,Spider-Man: Far From Home,7.447,14495,28/06/2019,1131927996,129,160000000,49.913,"Action, Adventure, Science Fiction"
37724,Skyfall,7.227,14466,24/10/2012,1142471295,143,200000000,33.456,"Action, Adventure, Thriller"
49047,Gravity,7.162,14463,03/10/2013,723192705,91,105000000,31.024,"Science Fiction, Thriller, Drama"
127585,X-Men: Days of Future Past,7.5,14433,15/05/2014,747862775,132,250000000,60.194,"Action, Adventure, Science Fiction"
333339,Ready Player One,7.6,14430,28/03/2018,607274134,140,175000000,50.088,"Adventure, Action, Science Fiction"
72190,World War Z,6.807,14409,20/06/2013,531865000,116,200000000,55.042,"Action, Drama, Horror, Science Fiction, Thriller"
640,Catch Me If You Can,7.971,14393,16/12/2002,352114312,141,52000000,44.814,"Drama, Crime"
330459,Rogue One: A Star Wars Story,7.488,14354,14/12/2016,1056057273,133,200000000,33.1,"Action, Adventure, Science Fiction"
181808,Star Wars: The Last Jedi,6.825,14312,13/12/2017,1332698830,152,200000000,47.241,"Adventure, Action, Science Fiction"
49521,Man of Steel,6.614,14310,12/06/2013,668045518,143,225000000,44.96,"Action, Adventure, Science Fiction"
20352,Despicable Me,7.227,14147,08/07/2010,533679475,95,69000000,47.416,"Family, Animation, Comedy"
558,Spider-Man 2,7.258,14096,25/06/2004,788976453,127,200000000,24.172,"Action, Adventure, Fantasy"
324857,Spider-Man: Into the Spider-Verse,8.404,14024,06/12/2018,375464627,117,90000000,80.675,"Action, Adventure, Animation, Science Fiction"
118,Charlie and the Chocolate Factory,7.04,13967,13/07/2005,474968763,115,150000000,60.854,"Adventure, Comedy, Family, Fantasy"
244786,Whiplash,8.381,13891,10/10/2014,13092000,107,3300000,54.495,"Drama, Music"
1422,The Departed,8.166,13792,04/10/2006,291465000,151,90000000,42.503,"Drama, Thriller, Crime"
120467,The Grand Budapest Hotel,8.049,13787,26/02/2014,174600318,100,30000000,33.966,"Comedy, Drama"
10193,Toy Story 3,7.792,13777,16/06/2010,1066969703,103,200000000,69.145,"Animation, Family, Comedy"
77,Memento,8.188,13723,11/10/2000,39723096,113,9000000,31.795,"Mystery, Thriller"
38,Eternal Sunshine of the Spotless Mind,8.101,13709,19/03/2004,72258126,108,20000000,54.124,"Science Fiction, Drama, Romance"
101,Léon: The Professional,8.316,13652,14/09/1994,45284974,111,16000000,58.625,"Crime, Drama, Action"
44214,Black Swan,7.672,13567,03/12/2010,329398046,108,13000000,34.932,"Drama, Thriller, Horror"
752,V for Vendetta,7.897,13556,23/02/2006,132511035,132,54000000,42.174,"Action, Thriller, Science Fiction"
1893,Star Wars: Episode I - The Phantom Menace,6.5,13550,19/05/1999,924317558,136,115000000,46.845,"Adventure, Action, Science Fiction"
152601,Her,7.862,13407,18/12/2013,47351251,126,23000000,37.608,"Romance, Science Fiction, Drama"
285,Pirates of the Caribbean: At World's End,7.239,13345,19/05/2007,961000000,169,300000000,81.883,"Adventure, Fantasy, Action"
122917,The Hobbit: The Battle of the Five Armies,7.309,13301,10/12/2014,956019788,144,250000000,94.048,"Action, Adventure, Fantasy"
500,Reservoir Dogs,8.132,13296,02/09/1992,2859750,99,1200000,34.018,"Crime, Thriller"
273248,The Hateful Eight,7.746,13291,25/12/2015,155760117,188,44000000,32.119,"Drama, Mystery, Western"
348,Alien,8.147,13206,25/05/1979,104931801,117,11000000,72.767,"Horror, Science Fiction"
10528,Sherlock Holmes,7.202,13170,23/12/2009,524028679,129,90000000,35.808,"Action, Adventure, Crime, Mystery"
12155,Alice in Wonderland,6.627,13149,03/03/2010,1025467110,108,200000000,56.345,"Family, Fantasy, Adventure"
1865,Pirates of the Caribbean: On Stranger Tides,6.538,13126,15/05/2011,1045713802,137,379000000,79.192,"Adventure, Action, Fantasy"
559,Spider-Man 3,6.398,13098,01/05/2007,894983373,139,258000000,61.149,"Fantasy, Action, Adventure"
447332,A Quiet Place,7.396,13079,03/04/2018,341000000,91,17000000,38.002,"Horror, Drama, Science Fiction"
297802,Aquaman,6.9,12965,07/12/2018,1148528393,143,160000000,52.471,"Action, Adventure, Fantasy"
393,Kill Bill: Vol. 2,7.876,12916,16/04/2004,152159461,136,30000000,37.053,"Action, Crime, Thriller"
920,Cars,6.936,12906,08/06/2006,461983149,117,120000000,47.447,"Animation, Adventure, Comedy, Family"
863,Toy Story 2,7.589,12904,30/10/1999,497366869,92,90000000,73.516,"Animation, Comedy, Family"
607,Men in Black,7.184,12836,02/07/1997,589390539,98,90000000,38.848,"Action, Adventure, Comedy, Science Fiction"
137113,Edge of Tomorrow,7.606,12828,27/05/2014,370541256,114,178000000,51.408,"Action, Science Fiction"
1271,300,7.175,12812,07/03/2007,456082343,117,65000000,44.918,"Action, Adventure, War"
353486,Jumanji: Welcome to the Jungle,6.827,12796,09/12/2017,995339117,119,90000000,26.669,"Adventure, Action, Comedy, Fantasy"
78,Blade Runner,7.931,12770,25/06/1982,41722424,118,28000000,56.798,"Science Fiction, Drama, Thriller"
1895,Star Wars: Episode III - Revenge of the Sith,7.411,12753,17/05/2005,850000000,140,113000000,41.215,"Adventure, Action, Science Fiction"
324786,Hacksaw Ridge,8.195,12668,07/10/2016,175302354,139,40000000,74.994,"Drama, History, War"
8966,Twilight,6.286,12638,20/11/2008,393616788,122,37000000,71.541,"Fantasy, Drama, Romance"
62177,Brave,7.012,12591,21/06/2012,538983207,93,185000000,58.647,"Animation, Adventure, Comedy, Family, Action, Fantasy"
363088,Ant-Man and the Wasp,6.951,12512,04/07/2018,622674139,119,140000000,34.801,"Action, Adventure, Science Fiction"
102651,Maleficent,7.09,12477,28/05/2014,758539785,97,180000000,51.055,"Fantasy, Adventure, Action, Family, Romance"
274870,Passengers,6.934,12429,21/12/2016,303144152,116,110000000,27.272,"Drama, Romance, Science Fiction"
87827,Life of Pi,7.398,12426,20/11/2012,609016565,127,120000000,37.796,"Adventure, Drama"
264660,Ex Machina,7.572,12362,21/01/2015,36869414,108,15000000,26.767,"Drama, Science Fiction"
102382,The Amazing Spider-Man 2,6.498,12349,16/04/2014,708962323,141,200000000,73.319,"Action, Adventure, Fantasy"
335984,Blade Runner 2049,7.544,12331,04/10/2017,259239658,164,150000000,70.54,"Science Fiction, Drama"
425,Ice Age,7.348,12296,10/03/2002,383257136,81,59000000,70.773,"Animation, Comedy, Family, Adventure"
1894,Star Wars: Episode II - Attack of the Clones,6.6,12288,15/05/2002,649398328,142,120000000,42.55,"Adventure, Action, Science Fiction"
141052,Justice League,6.098,12263,15/11/2017,657926987,120,300000000,91.091,"Action, Adventure, Science Fiction"
57158,The Hobbit: The Desolation of Smaug,7.57,12255,11/12/2013,958400000,161,250000000,70.03,"Fantasy, Adventure, Action"
466272,Once Upon a Time… in Hollywood,7.437,12237,24/07/2019,374251247,162,95000000,47.706,"Comedy, Drama, Thriller"
637,Life Is Beautiful,8.455,12218,20/12/1997,230098753,116,20000000,39.478,"Comedy, Drama"
246655,X-Men: Apocalypse,6.513,12215,18/05/2016,543934787,144,178000000,45.544,"Action, Adventure, Science Fiction, Fantasy"
194662,Birdman or (The Unexpected Virtue of Ignorance),7.471,12157,17/10/2014,103215094,120,18000000,43.866,"Drama, Comedy"
157350,Divergent,6.92,12118,14/03/2014,288885818,139,85000000,39.066,"Action, Adventure, Science Fiction"
190859,American Sniper,7.427,12107,25/12/2014,542307423,133,58800000,64.846,"War, Action"
10191,How to Train Your Dragon,7.813,12089,18/03/2010,494879471,98,165000000,54.176,"Fantasy, Adventure, Animation, Family"
260513,Incredibles 2,7.481,12061,14/06/2018,1242805359,118,200000000,49.215,"Action, Adventure, Animation, Family"
162,Edward Scissorhands,7.716,12049,07/12/1990,53000000,105,20000000,37.283,"Fantasy, Drama, Romance"
324552,John Wick: Chapter 2,7.323,12007,08/02/2017,171539887,122,40000000,88.285,"Action, Thriller, Crime"
49538,X-Men: First Class,7.296,11986,01/06/2011,353624124,132,160000000,1.659,"Action, Science Fiction, Adventure"
185,A Clockwork Orange,8.2,11946,19/12/1971,26589000,137,2200000,38.323,"Science Fiction, Drama"
4922,The Curious Case of Benjamin Button,7.579,11899,25/12/2008,335802786,166,150000000,42.669,"Drama, Fantasy, Romance"
218,The Terminator,7.646,11874,26/10/1984,78371200,108,6400000,44.969,"Action, Thriller, Science Fiction"
165,Back to the Future Part II,7.752,11817,22/11/1989,332000000,108,40000000,30.516,"Adventure, Comedy, Science Fiction"
280,Terminator 2: Judgment Day,8.104,11744,03/07/1991,520000000,137,102000000,69.45,"Action, Thriller, Science Fiction"
769,GoodFellas,8.464,11726,12/09/1990,46835000,145,25000000,83.57,"Drama, Crime"
64690,Drive,7.572,11718,15/09/2011,78054825,100,15000000,38.238,"Drama, Thriller, Crime"
68726,Pacific Rim,6.878,11567,11/07/2013,411002906,131,180000000,55.847,"Action, Science Fiction, Adventure"
131634,The Hunger Games: Mockingjay - Part 2,6.9,11557,18/11/2015,653428261,137,160000000,43.902,"Action, Adventure, Science Fiction"
82690,Wreck-It Ralph,7.3,11546,01/11/2012,471222889,101,165000000,46.617,"Family, Animation, Comedy, Adventure"
141,Donnie Darko,7.8,11515,24/10/2001,7500000,114,6000000,38.016,"Fantasy, Drama, Mystery"
72105,Ted,6.407,11513,29/06/2012,549368315,107,50000000,38.48,"Comedy, Fantasy"
64682,The Great Gatsby,7.379,11505,09/05/2013,351040419,143,105000000,36.651,"Drama, Romance"
277834,Moana,7.6,11502,13/10/2016,690860472,107,150000000,17.963,"Adventure, Comedy, Family, Animation"
399055,The Shape of Water,7.247,11490,01/12/2017,195333312,123,19500000,29.339,"Drama, Fantasy, Romance"
85,Raiders of the Lost Ark,7.924,11483,12/06/1981,389925971,115,18000000,60.763,"Adventure, Action"
19908,Zombieland,7.3,11466,07/10/2009,102391540,88,23600000,32.08,"Comedy, Horror"
127380,Finding Dory,7.042,11429,16/06/2016,1028570889,97,200000000,26.562,"Adventure, Animation, Comedy, Family"
296096,Me Before You,7.918,11414,01/06/2016,207945075,110,20000000,79.741,"Drama, Romance"
530915,1917,7.99,11395,25/12/2019,394638258,119,100000000,44.356,"War, History, Thriller"
398818,Call Me by Your Name,8.167,11367,01/09/2017,43143046,132,4000000,32.15,"Romance, Drama"
82693,Silver Linings Playbook,7.13,11327,16/11/2012,236412453,122,21000000,28.014,"Drama, Comedy, Romance"
809,Shrek 2,7.249,11323,19/05/2004,928760770,93,150000000,82.153,"Animation, Family, Comedy, Fantasy, Adventure"
14161,2012,5.819,11300,10/10/2009,791217826,158,200000000,51.914,"Action, Adventure, Science Fiction"
240,The Godfather Part II,8.591,11293,20/12/1974,102600000,202,13000000,64.753,"Drama, Crime"
14,American Beauty,8,11260,15/09/1999,356296601,122,15000000,29.837,Drama
70981,Prometheus,6.535,11255,30/05/2012,403354469,124,130000000,60.299,"Science Fiction, Adventure, Mystery"
37799,The Social Network,7.358,11190,01/10/2010,224920315,121,40000000,36.101,Drama
166426,Pirates of the Caribbean: Dead Men Tell No Tales,6.648,11176,23/05/2017,795922298,128,230000000,62.006,"Adventure, Action, Fantasy"
546554,Knives Out,7.847,11156,27/11/2019,312897920,131,40000000,39.064,"Comedy, Crime, Mystery"
489,Good Will Hunting,8.149,11111,05/12/1997,225933435,127,10000000,56.169,Drama
216015,Fifty Shades of Grey,5.882,11101,11/02/2015,571006128,125,40000000,96.283,"Drama, Romance, Thriller"
350,The Devil Wears Prada,7.384,11089,29/06/2006,326706115,109,35000000,50.84,"Comedy, Drama, Romance"
103,Taxi Driver,8.2,11081,09/02/1976,28600000,114,1900000,41.36,"Crime, Drama"
332562,A Star Is Born,7.503,11079,03/10/2018,433888866,136,36000000,27.891,"Music, Drama, Romance"
228150,Fury,7.518,11021,15/10/2014,211817906,135,68000000,90.378,"War, Drama, Action"
1724,The Incredible Hulk,6.204,11006,12/06/2008,163712074,114,150000000,52.734,"Science Fiction, Action, Adventure"
23483,Kick-Ass,7.12,10997,22/03/2010,96188903,117,28000000,38.557,"Action, Crime"
2048,"I, Robot",6.939,10972,15/07/2004,347234916,115,120000000,27.677,"Action, Science Fiction"
6977,No Country for Old Men,7.933,10964,13/06/2007,171627166,122,25000000,33.115,"Crime, Drama, Thriller"
61791,Rise of the Planet of the Apes,7.289,10799,03/08/2011,482860185,105,93000000,38.032,"Thriller, Action, Drama, Science Fiction"
161,Ocean's Eleven,7.43,10774,07/12/2001,450717150,116,85000000,39.17,"Thriller, Crime"
745,The Sixth Sense,7.944,10754,06/08/1999,672806292,107,40000000,32.836,"Mystery, Thriller, Drama"
194,Amélie,7.905,10750,25/04/2001,173921954,122,10000000,42.494,"Comedy, Romance"
111,Scarface,8.168,10749,09/12/1983,66023329,169,25000000,54.199,"Action, Crime, Drama"
146233,Prisoners,8.091,10748,19/09/2013,122126687,153,46000000,35.085,"Drama, Thriller, Crime"
73,American History X,8.352,10729,01/07/1998,23875127,119,20000000,36.427,Drama
138843,The Conjuring,7.541,10683,18/07/2013,320406242,112,13000000,105.394,"Horror, Thriller"
222935,The Fault in Our Stars,7.598,10655,16/05/2014,307166834,126,14000000,30.209,"Romance, Drama"
11036,The Notebook,7.88,10629,25/06/2004,115603229,123,29000000,55.483,"Romance, Drama"
76203,12 Years a Slave,7.945,10603,18/10/2013,187000000,134,20000000,34.808,"Drama, History"
62,2001: A Space Odyssey,8.076,10575,02/04/1968,71923560,149,12000000,48.932,"Science Fiction, Mystery, Adventure"
49530,In Time,6.953,10556,27/10/2011,173930596,109,40000000,67.242,"Action, Thriller, Science Fiction"
812,Aladdin,7.645,10547,25/11/1992,504050219,95,28000000,52.027,"Animation, Family, Adventure, Fantasy, Romance"
490132,Green Book,8.242,10542,16/11/2018,319700000,130,23000000,34.768,"Drama, Comedy"
38757,Tangled,7.599,10539,24/11/2010,592461732,100,260000000,84.14,"Animation, Family"
8358,Cast Away,7.662,10531,22/12/2000,429632142,143,90000000,32.387,"Adventure, Drama"
36657,X-Men,6.996,10530,13/07/2000,296339527,104,75000000,1.259,"Adventure, Action, Science Fiction"
93456,Despicable Me 2,6.916,10523,26/06/2013,970761885,98,76000000,46.283,"Animation, Comedy, Family"
9502,Kung Fu Panda,7.24,10503,04/06/2008,631744560,90,130000000,52.866,"Action, Adventure, Animation, Family, Comedy"
1858,Transformers,6.8,10477,27/06/2007,709709780,143,150000000,10.172,"Adventure, Science Fiction, Action"
